,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
2592,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",4.0,0.99,385.0
2593,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",16.0,0.983,930.0
2594,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",14.0,0.97,465.0
2595,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.0,1.0
2596,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0
2597,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.833,6.0
2598,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
2599,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",3.0,0.992,385.0
2600,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.8,5.0
2601,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.75,4.0
2602,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.909,11.0
2603,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.75,4.0
2604,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",15.0,0.987,1197.0
2605,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.857,7.0
2606,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.0,1.0
2607,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0
2608,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.833,6.0
2609,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
2610,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2.0,0.995,385.0
2611,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
2612,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.75,4.0
2613,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1.0,0.0,1.0
2614,G:HGNC:9314,G:HGNC:9319,['GTG'],129.0,0.773,568.0
2615,G:HGNC:9314,G:HGNC:9319,['GMDMG'],1056.0,0.659,3093.0
2616,G:HGNC:9314,G:HGNC:9319,['GMDpDMG'],2303.0,0.589,5608.0
2617,G:HGNC:9314,G:HGNC:9319,"['GTG', 'GMDMG']",1591.0,0.863,11618.0
2618,G:HGNC:9314,G:HGNC:9319,"['GTG', 'GMDpDMG']",1298.0,0.896,12506.0
2619,G:HGNC:9314,G:HGNC:9319,"['GMDMG', 'GMDpDMG']",4730.0,0.623,12556.0
2620,G:HGNC:9314,G:HGNC:9319,"['GTG', 'GMDMG', 'GMDpDMG']",1005.0,0.932,14744.0
2621,G:HGNC:10251,G:HGNC:11399,['GTG'],323.0,0.564,741.0
2622,G:HGNC:14585,G:HGNC:1463,['GPdPG'],6.0,0.857,42.0
2623,G:HGNC:14585,G:HGNC:1463,['GTG'],22.0,0.952,461.0
2624,G:HGNC:14585,G:HGNC:1463,"['GPdPG', 'GTG']",59.0,0.828,343.0
2625,G:HGNC:4131,G:HGNC:19875,['GTG'],11.0,0.955,246.0
2626,G:HGNC:16381,G:HGNC:9306,['GTG'],77.0,0.711,266.0
2627,G:HGNC:16381,G:HGNC:9306,['GMDMG'],2411.0,0.224,3108.0
2628,G:HGNC:16381,G:HGNC:9306,['GMDpDMG'],1493.0,0.634,4076.0
2629,G:HGNC:16381,G:HGNC:9306,"['GTG', 'GMDMG']",3523.0,0.355,5466.0
2630,G:HGNC:16381,G:HGNC:9306,"['GTG', 'GMDpDMG']",2052.0,0.673,6279.0
2631,G:HGNC:16381,G:HGNC:9306,"['GMDMG', 'GMDpDMG']",7424.0,0.332,11120.0
2632,G:HGNC:16381,G:HGNC:9306,"['GTG', 'GMDMG', 'GMDpDMG']",5089.0,0.42,8772.0
2633,G:HGNC:6190,G:HGNC:8031,['GPdPG'],20.0,0.683,63.0
2634,G:HGNC:6190,G:HGNC:8031,['GTG'],382.0,0.505,771.0
2635,G:HGNC:6190,G:HGNC:8031,"['GPdPG', 'GTG']",334.0,0.272,459.0
2636,G:HGNC:2460,G:HGNC:6849,['GTG'],271.0,0.555,609.0
2637,G:HGNC:22140,G:HGNC:10251,['GTG'],395.0,0.456,726.0
2638,G:HGNC:22140,G:HGNC:10251,['GMDMG'],2058.0,0.32,3026.0
2639,G:HGNC:22140,G:HGNC:10251,['GMDpDMG'],1604.0,0.651,4593.0
2640,G:HGNC:22140,G:HGNC:10251,"['GTG', 'GMDMG']",6902.0,0.304,9916.0
2641,G:HGNC:22140,G:HGNC:10251,"['GTG', 'GMDpDMG']",2471.0,0.766,10539.0
2642,G:HGNC:22140,G:HGNC:10251,"['GMDMG', 'GMDpDMG']",4790.0,0.594,11787.0
2643,G:HGNC:22140,G:HGNC:10251,"['GTG', 'GMDMG', 'GMDpDMG']",5207.0,0.605,13190.0
2644,G:HGNC:10251,G:HGNC:9403,['GTG'],157.0,0.812,835.0
2645,G:HGNC:10251,G:HGNC:9403,['GMDMG'],1561.0,0.478,2988.0
2646,G:HGNC:10251,G:HGNC:9403,"['GTG', 'GMDMG']",1603.0,0.838,9902.0
2647,G:HGNC:9316,G:HGNC:9305,['GTG'],55.0,0.859,390.0
2648,G:HGNC:8646,G:HGNC:24474,['GTG'],1.0,0.998,402.0
2649,G:HGNC:9318,G:HGNC:25415,['GTG'],52.0,0.807,270.0
2650,G:HGNC:2460,G:HGNC:2933,['GTG'],210.0,0.66,617.0
2651,G:HGNC:20785,G:HGNC:9306,['GTG'],44.0,0.812,234.0
2652,G:HGNC:13538,G:HGNC:9395,['GTG'],168.0,0.748,666.0
2653,G:HGNC:13538,G:HGNC:9395,['GMDMG'],3117.0,0.175,3779.0
2654,G:HGNC:13538,G:HGNC:9395,"['GTG', 'GMDMG']",5894.0,0.464,11003.0
2655,G:HGNC:9276,G:HGNC:9319,['GTG'],25.0,0.939,407.0
2656,G:HGNC:9276,G:HGNC:9319,['GMG'],38.0,0.894,360.0
2657,G:HGNC:9276,G:HGNC:9319,['GMDMG'],2172.0,0.275,2995.0
2658,G:HGNC:9276,G:HGNC:9319,['GMDpDMG'],4354.0,0.17,5246.0
2659,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMG']",65.0,0.975,2607.0
2660,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMDMG']",4836.0,0.479,9290.0
2661,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMDpDMG']",4268.0,0.617,11142.0
2662,G:HGNC:9276,G:HGNC:9319,"['GMG', 'GMDMG']",2541.0,0.473,4819.0
2663,G:HGNC:9276,G:HGNC:9319,"['GMG', 'GMDpDMG']",2062.0,0.573,4827.0
2664,G:HGNC:9276,G:HGNC:9319,"['GMDMG', 'GMDpDMG']",8833.0,0.227,11426.0
2665,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMG', 'GMDMG']",1440.0,0.689,4623.0
2666,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMG', 'GMDpDMG']",687.0,0.847,4498.0
2667,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMDMG', 'GMDpDMG']",8605.0,0.358,13394.0
2668,G:HGNC:9276,G:HGNC:9319,"['GMG', 'GMDMG', 'GMDpDMG']",3591.0,0.287,5037.0
2669,G:HGNC:9276,G:HGNC:9319,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",2746.0,0.386,4469.0
2670,G:HGNC:30040,G:HGNC:9029,['GTG'],7.0,0.98,350.0
2671,G:HGNC:4250,G:HGNC:4251,['GTG'],3.0,0.992,384.0
2672,G:HGNC:549,G:HGNC:550,['GTG'],1.0,0.998,439.0
2673,G:HGNC:549,G:HGNC:550,['GMDMG'],1263.0,0.426,2202.0
2674,G:HGNC:549,G:HGNC:550,"['GTG', 'GMDMG']",558.0,0.91,6228.0
2675,G:HGNC:11503,G:HGNC:8108,['GDpDpDG'],2798.0,0.514,5761.0
2676,G:HGNC:11503,G:HGNC:8108,['GTG'],54.0,0.894,509.0
2677,G:HGNC:11503,G:HGNC:8108,['GMG'],512.0,0.472,970.0
2678,G:HGNC:11503,G:HGNC:8108,['GMDMG'],3241.0,0.337,4889.0
2679,G:HGNC:11503,G:HGNC:8108,['GMDpDMG'],3529.0,0.478,6758.0
2680,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG']",405.0,0.901,4092.0
2681,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMG']",684.0,0.617,1788.0
2682,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMDMG']",1538.0,0.633,4196.0
2683,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMDpDMG']",1296.0,0.647,3672.0
2684,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMG']",296.0,0.93,4255.0
2685,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMDMG']",327.0,0.972,11739.0
2686,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMDpDMG']",93.0,0.991,10680.0
2687,G:HGNC:11503,G:HGNC:8108,"['GMG', 'GMDMG']",3929.0,0.501,7871.0
2688,G:HGNC:11503,G:HGNC:8108,"['GMG', 'GMDpDMG']",3051.0,0.59,7447.0
2689,G:HGNC:11503,G:HGNC:8108,"['GMDMG', 'GMDpDMG']",7056.0,0.461,13096.0
2690,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMG']",133.0,0.905,1399.0
2691,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMDMG']",298.0,0.899,2948.0
2692,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMDpDMG']",190.0,0.927,2610.0
2693,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMG', 'GMDMG']",799.0,0.543,1748.0
2694,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMG', 'GMDpDMG']",640.0,0.621,1690.0
2695,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",1322.0,0.639,3667.0
2696,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMG', 'GMDMG']",1077.0,0.832,6392.0
2697,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMG', 'GMDpDMG']",587.0,0.905,6156.0
2698,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMDMG', 'GMDpDMG']",892.0,0.925,11889.0
2699,G:HGNC:11503,G:HGNC:8108,"['GMG', 'GMDMG', 'GMDpDMG']",4069.0,0.48,7829.0
2700,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG']",262.0,0.809,1371.0
2701,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",159.0,0.88,1325.0
2702,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",321.0,0.877,2607.0
2703,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",791.0,0.532,1690.0
2704,G:HGNC:11503,G:HGNC:8108,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1395.0,0.775,6199.0
2705,G:HGNC:11503,G:HGNC:8108,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",296.0,0.777,1325.0
2706,G:HGNC:28569,G:HGNC:30541,['GTG'],78.0,0.696,257.0
2707,G:HGNC:811,G:HGNC:817,['GTG'],71.0,0.871,549.0
2708,G:HGNC:22140,G:HGNC:2933,['GDpDpDG'],3941.0,0.297,5609.0
2709,G:HGNC:22140,G:HGNC:2933,['GTG'],104.0,0.778,468.0
2710,G:HGNC:22140,G:HGNC:2933,['GMDMG'],2326.0,0.347,3564.0
2711,G:HGNC:22140,G:HGNC:2933,['GMDpDMG'],975.0,0.808,5090.0
2712,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GTG']",1910.0,0.612,4920.0
2713,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GMDMG']",1967.0,0.499,3929.0
2714,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GMDpDMG']",1877.0,0.467,3520.0
2715,G:HGNC:22140,G:HGNC:2933,"['GTG', 'GMDMG']",2581.0,0.757,10600.0
2716,G:HGNC:22140,G:HGNC:2933,"['GTG', 'GMDpDMG']",433.0,0.96,10859.0
2717,G:HGNC:22140,G:HGNC:2933,"['GMDMG', 'GMDpDMG']",4887.0,0.602,12277.0
2718,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GTG', 'GMDMG']",612.0,0.817,3344.0
2719,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GTG', 'GMDpDMG']",772.0,0.744,3014.0
2720,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",1045.0,0.702,3508.0
2721,G:HGNC:22140,G:HGNC:2933,"['GTG', 'GMDMG', 'GMDpDMG']",2051.0,0.845,13207.0
2722,G:HGNC:22140,G:HGNC:2933,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",298.0,0.901,3005.0
2723,G:HGNC:24791,G:HGNC:9038,['GTG'],17.0,0.951,349.0
2724,G:HGNC:9410,G:HGNC:9380,['GPdPG'],21.0,0.72,75.0
2725,G:HGNC:9410,G:HGNC:9380,['GTG'],347.0,0.545,763.0
2726,G:HGNC:9410,G:HGNC:9380,"['GPdPG', 'GTG']",226.0,0.595,558.0
2727,G:HGNC:3763,G:HGNC:6524,['GPdPG'],29.0,0.586,70.0
2728,G:HGNC:3763,G:HGNC:6524,['GTG'],185.0,0.697,611.0
2729,G:HGNC:3763,G:HGNC:6524,"['GPdPG', 'GTG']",125.0,0.735,472.0
2730,G:HGNC:33437,G:HGNC:4629,['GTG'],11.0,0.967,332.0
2731,G:HGNC:251,G:HGNC:250,['GPdPG'],10.0,0.737,38.0
2732,G:HGNC:251,G:HGNC:250,['GTG'],1.0,0.997,286.0
2733,G:HGNC:251,G:HGNC:250,"['GPdPG', 'GTG']",3.0,0.977,129.0
2734,G:HGNC:9407,G:HGNC:9395,['GTG'],24.0,0.966,713.0
2735,G:HGNC:7462,G:HGNC:7710,['GDG'],6.0,0.571,14.0
2736,G:HGNC:7462,G:HGNC:7710,['GDpDG'],11.0,0.991,1266.0
2737,G:HGNC:7462,G:HGNC:7710,['GDpDpDG'],124.0,0.979,5952.0
2738,G:HGNC:7462,G:HGNC:7710,['GPdPG'],1.0,0.933,15.0
2739,G:HGNC:7462,G:HGNC:7710,['GTG'],46.0,0.835,279.0
2740,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG']",11.0,0.744,43.0
2741,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDpDG']",12.0,0.721,43.0
2742,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GPdPG']",6.0,0.5,12.0
2743,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GTG']",36.0,0.507,73.0
2744,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GDpDpDG']",15.0,0.996,3509.0
2745,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GPdPG']",8.0,0.899,79.0
2746,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GTG']",45.0,0.97,1503.0
2747,G:HGNC:7462,G:HGNC:7710,"['GDpDpDG', 'GPdPG']",4.0,0.962,104.0
2748,G:HGNC:7462,G:HGNC:7710,"['GDpDpDG', 'GTG']",45.0,0.984,2855.0
2749,G:HGNC:7462,G:HGNC:7710,"['GPdPG', 'GTG']",39.0,0.645,110.0
2750,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG']",12.0,0.721,43.0
2751,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG']",9.0,0.526,19.0
2752,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GTG']",34.0,0.564,78.0
2753,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG']",8.0,0.579,19.0
2754,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GTG']",31.0,0.603,78.0
2755,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GPdPG', 'GTG']",30.0,0.348,46.0
2756,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG']",6.0,0.927,82.0
2757,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GTG']",26.0,0.985,1691.0
2758,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GTG']",37.0,0.532,79.0
2759,G:HGNC:7462,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GTG']",35.0,0.598,87.0
2760,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",9.0,0.526,19.0
2761,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",26.0,0.667,78.0
2762,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",28.0,0.391,46.0
2763,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG']",25.0,0.457,46.0
2764,G:HGNC:7462,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",22.0,0.722,79.0
2765,G:HGNC:7462,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",22.0,0.522,46.0
2766,G:HGNC:6535,G:HGNC:6544,['GPdPG'],12.0,0.76,50.0
2767,G:HGNC:6535,G:HGNC:6544,['GTG'],15.0,0.965,432.0
2768,G:HGNC:6535,G:HGNC:6544,"['GPdPG', 'GTG']",53.0,0.817,290.0
2769,G:HGNC:49151,G:HGNC:363,['GTG'],46.0,0.907,494.0
2770,G:HGNC:1459,G:HGNC:19341,['GPdPG'],2.0,0.946,37.0
2771,G:HGNC:1459,G:HGNC:19341,['GTG'],12.0,0.975,482.0
2772,G:HGNC:1459,G:HGNC:19341,"['GPdPG', 'GTG']",20.0,0.941,340.0
2773,G:HGNC:20567,G:HGNC:20461,['GTG'],4.0,0.988,336.0
2774,G:HGNC:21144,G:HGNC:18144,['GTG'],3.0,0.989,272.0
2775,G:HGNC:21144,G:HGNC:18144,['GMG'],570.0,0.354,883.0
2776,G:HGNC:21144,G:HGNC:18144,"['GTG', 'GMG']",71.0,0.945,1299.0
2777,G:HGNC:9276,G:HGNC:9286,['GTG'],155.0,0.572,362.0
2778,G:HGNC:29037,G:HGNC:17175,['GTG'],21.0,0.949,415.0
2779,G:HGNC:13533,G:HGNC:13540,['GTG'],18.0,0.953,379.0
2780,G:HGNC:13533,G:HGNC:13540,['GMDMG'],513.0,0.82,2843.0
2781,G:HGNC:13533,G:HGNC:13540,['GMDpDMG'],2489.0,0.444,4476.0
2782,G:HGNC:13533,G:HGNC:13540,"['GTG', 'GMDMG']",36.0,0.994,6374.0
2783,G:HGNC:13533,G:HGNC:13540,"['GTG', 'GMDpDMG']",450.0,0.934,6828.0
2784,G:HGNC:13533,G:HGNC:13540,"['GMDMG', 'GMDpDMG']",5163.0,0.564,11832.0
2785,G:HGNC:13533,G:HGNC:13540,"['GTG', 'GMDMG', 'GMDpDMG']",789.0,0.909,8707.0
2786,G:HGNC:16381,G:HGNC:9303,['GTG'],28.0,0.908,303.0
2787,G:HGNC:16381,G:HGNC:9303,['GMDMG'],4663.0,0.158,5535.0
2788,G:HGNC:16381,G:HGNC:9303,['GMDpDMG'],4809.0,0.258,6481.0
2789,G:HGNC:16381,G:HGNC:9303,"['GTG', 'GMDMG']",1340.0,0.856,9318.0
2790,G:HGNC:16381,G:HGNC:9303,"['GTG', 'GMDpDMG']",1094.0,0.873,8630.0
2791,G:HGNC:16381,G:HGNC:9303,"['GMDMG', 'GMDpDMG']",9888.0,0.231,12850.0
2792,G:HGNC:16381,G:HGNC:9303,"['GTG', 'GMDMG', 'GMDpDMG']",3985.0,0.605,10092.0
2793,G:HGNC:855,G:HGNC:856,['GTG'],17.0,0.963,461.0
2794,G:HGNC:855,G:HGNC:856,['GMDMG'],3521.0,0.142,4102.0
2795,G:HGNC:855,G:HGNC:856,"['GTG', 'GMDMG']",1664.0,0.825,9500.0
2796,G:HGNC:6524,G:HGNC:3657,['GPdPG'],27.0,0.526,57.0
2797,G:HGNC:6524,G:HGNC:3657,['GTG'],108.0,0.818,592.0
2798,G:HGNC:6524,G:HGNC:3657,"['GPdPG', 'GTG']",237.0,0.49,465.0
2799,G:HGNC:10481,G:HGNC:9618,['GTG'],107.0,0.808,558.0
2800,G:HGNC:10481,G:HGNC:9618,['GMG'],102.0,0.794,496.0
2801,G:HGNC:10481,G:HGNC:9618,['GMDMG'],966.0,0.74,3718.0
2802,G:HGNC:10481,G:HGNC:9618,['GMDpDMG'],4119.0,0.284,5755.0
2803,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMG']",82.0,0.968,2580.0
2804,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMDMG']",39.0,0.997,11693.0
2805,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMDpDMG']",597.0,0.945,10945.0
2806,G:HGNC:10481,G:HGNC:9618,"['GMG', 'GMDMG']",302.0,0.947,5724.0
2807,G:HGNC:10481,G:HGNC:9618,"['GMG', 'GMDpDMG']",562.0,0.898,5486.0
2808,G:HGNC:10481,G:HGNC:9618,"['GMDMG', 'GMDpDMG']",6812.0,0.457,12537.0
2809,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMG', 'GMDMG']",16.0,0.997,5407.0
2810,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMG', 'GMDpDMG']",29.0,0.994,5110.0
2811,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMDMG', 'GMDpDMG']",717.0,0.947,13624.0
2812,G:HGNC:10481,G:HGNC:9618,"['GMG', 'GMDMG', 'GMDpDMG']",734.0,0.876,5918.0
2813,G:HGNC:10481,G:HGNC:9618,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",43.0,0.992,5204.0
2814,G:HGNC:9402,G:HGNC:30045,['GTG'],123.0,0.801,617.0
2815,G:HGNC:9402,G:HGNC:30045,['GMG'],1167.0,0.071,1256.0
2816,G:HGNC:9402,G:HGNC:30045,"['GTG', 'GMG']",2288.0,0.523,4792.0
2817,G:HGNC:16890,G:HGNC:9318,['GTG'],78.0,0.762,328.0
2818,G:HGNC:6190,G:HGNC:2444,['GPdPG'],15.0,0.688,48.0
2819,G:HGNC:6190,G:HGNC:2444,['GTG'],27.0,0.956,609.0
2820,G:HGNC:6190,G:HGNC:2444,['GMDMG'],3938.0,0.096,4355.0
2821,G:HGNC:6190,G:HGNC:2444,['GMDpDMG'],4803.0,0.201,6014.0
2822,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GTG']",136.0,0.682,428.0
2823,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GMDMG']",338.0,0.101,376.0
2824,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GMDpDMG']",273.0,0.22,350.0
2825,G:HGNC:6190,G:HGNC:2444,"['GTG', 'GMDMG']",3780.0,0.674,11589.0
2826,G:HGNC:6190,G:HGNC:2444,"['GTG', 'GMDpDMG']",1693.0,0.863,12364.0
2827,G:HGNC:6190,G:HGNC:2444,"['GMDMG', 'GMDpDMG']",11027.0,0.108,12357.0
2828,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG']",322.0,0.246,427.0
2829,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDpDMG']",226.0,0.418,388.0
2830,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GMDMG', 'GMDpDMG']",341.0,0.11,383.0
2831,G:HGNC:6190,G:HGNC:2444,"['GTG', 'GMDMG', 'GMDpDMG']",8479.0,0.423,14699.0
2832,G:HGNC:6190,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",306.0,0.209,387.0
2833,G:HGNC:7460,G:HGNC:7461,['GDG'],8.0,0.333,12.0
2834,G:HGNC:7460,G:HGNC:7461,['GDpDG'],33.0,0.958,789.0
2835,G:HGNC:7460,G:HGNC:7461,['GDpDpDG'],3584.0,0.371,5694.0
2836,G:HGNC:7460,G:HGNC:7461,['GPdPG'],2.0,0.917,24.0
2837,G:HGNC:7460,G:HGNC:7461,['GTG'],15.0,0.921,190.0
2838,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDG']",31.0,0.031,32.0
2839,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDpDG']",30.0,0.032,31.0
2840,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GPdPG']",7.0,0.3,10.0
2841,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GTG']",22.0,0.488,43.0
2842,G:HGNC:7460,G:HGNC:7461,"['GDpDG', 'GDpDpDG']",764.0,0.646,2158.0
2843,G:HGNC:7460,G:HGNC:7461,"['GDpDG', 'GPdPG']",13.0,0.755,53.0
2844,G:HGNC:7460,G:HGNC:7461,"['GDpDG', 'GTG']",37.0,0.936,574.0
2845,G:HGNC:7460,G:HGNC:7461,"['GDpDpDG', 'GPdPG']",76.0,0.255,102.0
2846,G:HGNC:7460,G:HGNC:7461,"['GDpDpDG', 'GTG']",256.0,0.805,1312.0
2847,G:HGNC:7460,G:HGNC:7461,"['GPdPG', 'GTG']",25.0,0.658,73.0
2848,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDG', 'GDpDpDG']",30.0,0.032,31.0
2849,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDG', 'GPdPG']",13.0,0.071,14.0
2850,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDG', 'GTG']",37.0,0.213,47.0
2851,G:HGNC:7460,G:HGNC:7461,"['GDG', 'GDpDpDG', 'GPdPG']",13.0,0.071,14.0
