D:DiseaseID:12603,G:HGNC:4204
D:DiseaseID:2447,G:HGNC:3702
D:DiseaseID:2625,G:HGNC:3702
D:DiseaseID:2626,G:HGNC:3702
D:DiseaseID:2097,G:HGNC:3267
D:DiseaseID:937,G:HGNC:3571
D:DiseaseID:2184,G:HGNC:4336
D:DiseaseID:945,G:HGNC:8592
D:DiseaseID:2112,G:HGNC:5461
D:DiseaseID:2124,G:HGNC:2063
D:DiseaseID:4333,G:HGNC:5948
D:DiseaseID:631,G:HGNC:48
D:DiseaseID:1832,G:HGNC:12637
D:DiseaseID:2852,G:HGNC:8148
D:DiseaseID:2221,G:HGNC:2890
D:DiseaseID:505,G:HGNC:2714
D:DiseaseID:5014,G:HGNC:2568
D:DiseaseID:4200,G:HGNC:1393
D:DiseaseID:9855,G:HGNC:2877
D:DiseaseID:2098,G:HGNC:11123
D:DiseaseID:953,G:HGNC:4226
D:DiseaseID:932,G:HGNC:11854
D:DiseaseID:730,G:HGNC:10923
D:DiseaseID:2113,G:HGNC:7871
D:DiseaseID:2012,G:HGNC:592
D:DiseaseID:1889,G:HGNC:7683
D:DiseaseID:951,G:HGNC:10432
D:DiseaseID:8654,G:HGNC:10432
D:DiseaseID:958,G:HGNC:12632
D:DiseaseID:2786,G:HGNC:26058
D:DiseaseID:4865,G:HGNC:4837
D:DiseaseID:3047,G:HGNC:11111
D:DiseaseID:4452,G:HGNC:9217
D:DiseaseID:1511,G:HGNC:4451
D:DiseaseID:996,G:HGNC:11055
D:DiseaseID:7035,G:HGNC:3226
D:DiseaseID:3241,G:HGNC:886
D:DiseaseID:511,G:HGNC:3754
D:DiseaseID:7022,G:HGNC:3754
D:DiseaseID:968,G:HGNC:18704
D:DiseaseID:4380,G:HGNC:869
D:DiseaseID:7290,G:HGNC:869
D:DiseaseID:840,G:HGNC:2023
D:DiseaseID:2894,G:HGNC:2023
D:DiseaseID:2123,G:HGNC:6990
D:DiseaseID:2095,G:HGNC:6990
D:DiseaseID:5675,G:HGNC:6990
D:DiseaseID:4020,G:HGNC:7606
D:DiseaseID:3688,G:HGNC:7606
D:DiseaseID:3754,G:HGNC:7606
D:DiseaseID:6078,G:HGNC:5391
D:DiseaseID:6079,G:HGNC:5391
D:DiseaseID:1439,G:HGNC:5391
D:DiseaseID:504,G:HGNC:7530
D:DiseaseID:12177,G:HGNC:987
D:DiseaseID:12177,G:HGNC:2698
D:DiseaseID:4306,G:HGNC:17870
D:DiseaseID:12176,G:HGNC:2898
D:DiseaseID:12177,G:HGNC:2898
D:DiseaseID:12175,G:HGNC:4208
D:DiseaseID:12175,G:HGNC:473
D:DiseaseID:12175,G:HGNC:4313
D:DiseaseID:7018,G:HGNC:8654
D:DiseaseID:7018,G:HGNC:8653
D:DiseaseID:470,G:HGNC:5394
D:DiseaseID:3236,G:HGNC:5394
D:DiseaseID:3334,G:HGNC:966
D:DiseaseID:2802,G:HGNC:12828
D:DiseaseID:3532,G:HGNC:12665
D:DiseaseID:3459,G:HGNC:12692
D:DiseaseID:1207,G:HGNC:12698
D:DiseaseID:2886,G:HGNC:1748
D:DiseaseID:4776,G:HGNC:1748
D:DiseaseID:1275,G:HGNC:12559
D:DiseaseID:4243,G:HGNC:9052
D:DiseaseID:7886,G:HGNC:12530
D:DiseaseID:8659,G:HGNC:12530
D:DiseaseID:2055,G:HGNC:12572
D:DiseaseID:3884,G:HGNC:2995
D:DiseaseID:2653,G:HGNC:12582
D:DiseaseID:2655,G:HGNC:12586
D:DiseaseID:2342,G:HGNC:8031
D:DiseaseID:4302,G:HGNC:1057
D:DiseaseID:3088,G:HGNC:11916
D:DiseaseID:7156,G:HGNC:11998
D:DiseaseID:10765,G:HGNC:11998
D:DiseaseID:8083,G:HGNC:11998
D:DiseaseID:8755,G:HGNC:11998
D:DiseaseID:9453,G:HGNC:11998
D:DiseaseID:7803,G:HGNC:11998
D:DiseaseID:3203,G:HGNC:12417
D:DiseaseID:3201,G:HGNC:20778
D:DiseaseID:1703,G:HGNC:12407
D:DiseaseID:2866,G:HGNC:12363
D:DiseaseID:3637,G:HGNC:11949
D:DiseaseID:8770,G:HGNC:11949
D:DiseaseID:3671,G:HGNC:11947
D:DiseaseID:3524,G:HGNC:11947
D:DiseaseID:758,G:HGNC:11946
D:DiseaseID:4129,G:HGNC:11948
D:DiseaseID:3530,G:HGNC:11943
D:DiseaseID:2638,G:HGNC:12012
D:DiseaseID:4119,G:HGNC:12012
D:DiseaseID:3668,G:HGNC:12010
D:DiseaseID:749,G:HGNC:12011
D:DiseaseID:758,G:HGNC:12011
D:DiseaseID:4125,G:HGNC:12011
D:DiseaseID:1092,G:HGNC:12009
D:DiseaseID:3281,G:HGNC:11769
D:DiseaseID:2432,G:HGNC:11769
D:DiseaseID:2429,G:HGNC:11768
D:DiseaseID:1449,G:HGNC:7881
D:DiseaseID:1974,G:HGNC:11777
D:DiseaseID:2430,G:HGNC:11773
D:DiseaseID:2431,G:HGNC:11772
D:DiseaseID:9534,G:HGNC:11766
D:DiseaseID:1909,G:HGNC:3431
D:DiseaseID:2324,G:HGNC:11796
D:DiseaseID:11756,G:HGNC:7553
D:DiseaseID:1473,G:HGNC:6407
D:DiseaseID:9453,G:HGNC:6407
D:DiseaseID:519,G:HGNC:6407
D:DiseaseID:1928,G:HGNC:6407
D:DiseaseID:3328,G:HGNC:6407
D:DiseaseID:1467,G:HGNC:8800
D:DiseaseID:4355,G:HGNC:5173
D:DiseaseID:531,G:HGNC:5173
D:DiseaseID:4294,G:HGNC:11630
D:DiseaseID:4271,G:HGNC:12403
D:DiseaseID:3494,G:HGNC:12403
D:DiseaseID:3526,G:HGNC:12403
D:DiseaseID:6996,G:HGNC:9388
D:DiseaseID:533,G:HGNC:9388
D:DiseaseID:1552,G:HGNC:9388
D:DiseaseID:3179,G:HGNC:11822
D:DiseaseID:2319,G:HGNC:12372
D:DiseaseID:2661,G:HGNC:11831
D:DiseaseID:2714,G:HGNC:12014
D:DiseaseID:3792,G:HGNC:5318
D:DiseaseID:2212,G:HGNC:11730
D:DiseaseID:2013,G:HGNC:6171
D:DiseaseID:5755,G:HGNC:1701
D:DiseaseID:3084,G:HGNC:1674
D:DiseaseID:3084,G:HGNC:1673
D:DiseaseID:2014,G:HGNC:11922
D:DiseaseID:917,G:HGNC:12642
D:DiseaseID:8642,G:HGNC:11474
D:DiseaseID:8556,G:HGNC:11474
D:DiseaseID:3398,G:HGNC:11474
D:DiseaseID:2072,G:HGNC:11529
D:DiseaseID:918,G:HGNC:10681
D:DiseaseID:9861,G:HGNC:7983
D:DiseaseID:6913,G:HGNC:7983
D:DiseaseID:2365,G:HGNC:7983
D:DiseaseID:3801,G:HGNC:6343
D:DiseaseID:4110,G:HGNC:11274
D:DiseaseID:7629,G:HGNC:11272
D:DiseaseID:4111,G:HGNC:11272
D:DiseaseID:2979,G:HGNC:11273
D:DiseaseID:1820,G:HGNC:11187
D:DiseaseID:1929,G:HGNC:11187
D:DiseaseID:2961,G:HGNC:10590
D:DiseaseID:1380,G:HGNC:10588
D:DiseaseID:2962,G:HGNC:10588
D:DiseaseID:1383,G:HGNC:10585
D:DiseaseID:2963,G:HGNC:10585
D:DiseaseID:4367,G:HGNC:10585
D:DiseaseID:12277,G:HGNC:11037
D:DiseaseID:3126,G:HGNC:801
D:DiseaseID:735,G:HGNC:801
D:DiseaseID:734,G:HGNC:800
D:DiseaseID:4366,G:HGNC:800
D:DiseaseID:2611,G:HGNC:11019
D:DiseaseID:4858,G:HGNC:11019
D:DiseaseID:2073,G:HGNC:11073
D:DiseaseID:4432,G:HGNC:11153
D:DiseaseID:5639,G:HGNC:11164
D:DiseaseID:9850,G:HGNC:5293
D:DiseaseID:4361,G:HGNC:11257
D:DiseaseID:3549,G:HGNC:11219
D:DiseaseID:2474,G:HGNC:10879
D:DiseaseID:9850,G:HGNC:10649
D:DiseaseID:3906,G:HGNC:10521
D:DiseaseID:1982,G:HGNC:10484
D:DiseaseID:8473,G:HGNC:10483
D:DiseaseID:6381,G:HGNC:10397
D:DiseaseID:6382,G:HGNC:10345
D:DiseaseID:3583,G:HGNC:10012
D:DiseaseID:742,G:HGNC:10006
D:DiseaseID:5144,G:HGNC:10024
D:DiseaseID:821,G:HGNC:10024
D:DiseaseID:3618,G:HGNC:8789
D:DiseaseID:3586,G:HGNC:8786
D:DiseaseID:3564,G:HGNC:10294
D:DiseaseID:3291,G:HGNC:19689
D:DiseaseID:1276,G:HGNC:9958
D:DiseaseID:7156,G:HGNC:9817
D:DiseaseID:4283,G:HGNC:9817
D:DiseaseID:3083,G:HGNC:9832
D:DiseaseID:1222,G:HGNC:9832
D:DiseaseID:3083,G:HGNC:9831
D:DiseaseID:1222,G:HGNC:9831
D:DiseaseID:5144,G:HGNC:9942
D:DiseaseID:2159,G:HGNC:9942
D:DiseaseID:3594,G:HGNC:9942
D:DiseaseID:797,G:HGNC:9942
D:DiseaseID:12487,G:HGNC:9942
D:DiseaseID:3693,G:HGNC:9944
D:DiseaseID:2333,G:HGNC:9721
D:DiseaseID:212,G:HGNC:10799
D:DiseaseID:5705,G:HGNC:10801
D:DiseaseID:5707,G:HGNC:10802
D:DiseaseID:3467,G:HGNC:6776
D:DiseaseID:915,G:HGNC:9411
D:DiseaseID:1174,G:HGNC:9402
D:DiseaseID:3330,G:HGNC:9399
D:DiseaseID:6142,G:HGNC:3689
D:DiseaseID:7021,G:HGNC:3689
D:DiseaseID:7599,G:HGNC:3689
D:DiseaseID:794,G:HGNC:3689
D:DiseaseID:383,G:HGNC:3689
D:DiseaseID:524,G:HGNC:3689
D:DiseaseID:4823,G:HGNC:3689
D:DiseaseID:7678,G:HGNC:3535
D:DiseaseID:7549,G:HGNC:3535
D:DiseaseID:6703,G:HGNC:9414
D:DiseaseID:4241,G:HGNC:9382
D:DiseaseID:6850,G:HGNC:9644
D:DiseaseID:1926,G:HGNC:9644
D:DiseaseID:519,G:HGNC:9644
D:DiseaseID:1473,G:HGNC:6840
D:DiseaseID:12587,G:HGNC:9201
D:DiseaseID:4808,G:HGNC:9498
D:DiseaseID:1788,G:HGNC:8548
D:DiseaseID:857,G:HGNC:9352
D:DiseaseID:4301,G:HGNC:6081
D:DiseaseID:5623,G:HGNC:9449
D:DiseaseID:8966,G:HGNC:9449
D:DiseaseID:489,G:HGNC:9449
D:DiseaseID:3168,G:HGNC:9449
D:DiseaseID:738,G:HGNC:12405
D:DiseaseID:773,G:HGNC:6224
D:DiseaseID:1173,G:HGNC:6235
D:DiseaseID:2957,G:HGNC:6220
D:DiseaseID:7957,G:HGNC:6240
D:DiseaseID:3855,G:HGNC:6240
D:DiseaseID:1199,G:HGNC:6218
D:DiseaseID:2663,G:HGNC:9179
D:DiseaseID:2664,G:HGNC:9179
D:DiseaseID:4053,G:HGNC:9009
D:DiseaseID:7528,G:HGNC:4444
D:DiseaseID:4239,G:HGNC:1663
D:DiseaseID:12162,G:HGNC:8803
D:DiseaseID:1997,G:HGNC:6156
D:DiseaseID:7530,G:HGNC:6156
D:DiseaseID:2646,G:HGNC:8804
D:DiseaseID:1466,G:HGNC:8804
D:DiseaseID:746,G:HGNC:3356
D:DiseaseID:12587,G:HGNC:3356
D:DiseaseID:1159,G:HGNC:3356
D:DiseaseID:3294,G:HGNC:6207
D:DiseaseID:3747,G:HGNC:8950
D:DiseaseID:12262,G:HGNC:9210
D:DiseaseID:4234,G:HGNC:8927
D:DiseaseID:866,G:HGNC:9577
D:DiseaseID:4236,G:HGNC:8931
D:DiseaseID:3535,G:HGNC:9080
D:DiseaseID:4355,G:HGNC:8975
D:DiseaseID:2892,G:HGNC:8975
D:DiseaseID:7772,G:HGNC:8979
D:DiseaseID:4106,G:HGNC:438
D:DiseaseID:4107,G:HGNC:438
D:DiseaseID:4108,G:HGNC:438
D:DiseaseID:7353,G:HGNC:45
D:DiseaseID:2419,G:HGNC:45
D:DiseaseID:2425,G:HGNC:45
D:DiseaseID:4259,G:HGNC:67
D:DiseaseID:497,G:HGNC:9717
D:DiseaseID:3021,G:HGNC:9717
D:DiseaseID:1410,G:HGNC:9461
D:DiseaseID:2401,G:HGNC:9076
D:DiseaseID:2933,G:HGNC:8734
D:DiseaseID:4115,G:HGNC:9360
D:DiseaseID:1221,G:HGNC:44
D:DiseaseID:4169,G:HGNC:9607
D:DiseaseID:2546,G:HGNC:9608
D:DiseaseID:1737,G:HGNC:9608
D:DiseaseID:12327,G:HGNC:1582
D:DiseaseID:1688,G:HGNC:9142
D:DiseaseID:2320,G:HGNC:8622
D:DiseaseID:7289,G:HGNC:8618
D:DiseaseID:3076,G:HGNC:8616
D:DiseaseID:4325,G:HGNC:8616
D:DiseaseID:519,G:HGNC:1541
D:DiseaseID:12158,G:HGNC:4319
D:DiseaseID:5359,G:HGNC:4319
D:DiseaseID:7050,G:HGNC:4319
D:DiseaseID:4067,G:HGNC:4318
D:DiseaseID:2869,G:HGNC:4318
D:DiseaseID:2062,G:HGNC:12784
D:DiseaseID:9964,G:HGNC:6342
D:DiseaseID:12162,G:HGNC:6342
D:DiseaseID:5676,G:HGNC:3811
D:DiseaseID:10765,G:HGNC:7029
D:DiseaseID:3750,G:HGNC:7029
D:DiseaseID:1816,G:HGNC:7559
D:DiseaseID:3558,G:HGNC:12774
D:DiseaseID:4355,G:HGNC:7989
D:DiseaseID:519,G:HGNC:7989
D:DiseaseID:1931,G:HGNC:7989
D:DiseaseID:3328,G:HGNC:7989
D:DiseaseID:7602,G:HGNC:10896
D:DiseaseID:3064,G:HGNC:2433
D:DiseaseID:4459,G:HGNC:9967
D:DiseaseID:2028,G:HGNC:9967
D:DiseaseID:1930,G:HGNC:9829
D:DiseaseID:3643,G:HGNC:9829
D:DiseaseID:1473,G:HGNC:1097
D:DiseaseID:1932,G:HGNC:1097
D:DiseaseID:6852,G:HGNC:1097
D:DiseaseID:6435,G:HGNC:391
D:DiseaseID:9850,G:HGNC:391
D:DiseaseID:1678,G:HGNC:823
D:DiseaseID:1588,G:HGNC:823
D:DiseaseID:10177,G:HGNC:7892
D:DiseaseID:1429,G:HGNC:5031
D:DiseaseID:1089,G:HGNC:5031
D:DiseaseID:1428,G:HGNC:5031
D:DiseaseID:5758,G:HGNC:7795
D:DiseaseID:1548,G:HGNC:8740
D:DiseaseID:1065,G:HGNC:7788
D:DiseaseID:7042,G:HGNC:7788
D:DiseaseID:5786,G:HGNC:11138
D:DiseaseID:1716,G:HGNC:11138
D:DiseaseID:2187,G:HGNC:11138
D:DiseaseID:1938,G:HGNC:2561
D:DiseaseID:3141,G:HGNC:11528
D:DiseaseID:3159,G:HGNC:11521
D:DiseaseID:3376,G:HGNC:7739
D:DiseaseID:3360,G:HGNC:7739
D:DiseaseID:2836,G:HGNC:7739
D:DiseaseID:1410,G:HGNC:7737
D:DiseaseID:3391,G:HGNC:7737
D:DiseaseID:3608,G:HGNC:8002
D:DiseaseID:2341,G:HGNC:7808
D:DiseaseID:4121,G:HGNC:7720
D:DiseaseID:1889,G:HGNC:7716
D:DiseaseID:760,G:HGNC:7549
D:DiseaseID:3525,G:HGNC:7584
D:DiseaseID:3527,G:HGNC:7583
D:DiseaseID:2128,G:HGNC:7602
D:DiseaseID:2130,G:HGNC:7602
D:DiseaseID:1969,G:HGNC:7579
D:DiseaseID:3759,G:HGNC:7579
D:DiseaseID:2393,G:HGNC:7577
D:DiseaseID:3518,G:HGNC:7577
D:DiseaseID:3665,G:HGNC:7577
D:DiseaseID:6698,G:HGNC:7569
D:DiseaseID:755,G:HGNC:7578
D:DiseaseID:8401,G:HGNC:7572
D:DiseaseID:757,G:HGNC:7573
D:DiseaseID:758,G:HGNC:7573
D:DiseaseID:3531,G:HGNC:7576
D:DiseaseID:9510,G:HGNC:7217
D:DiseaseID:7536,G:HGNC:7217
D:DiseaseID:3183,G:HGNC:7217
D:DiseaseID:11999,G:HGNC:7197
D:DiseaseID:4014,G:HGNC:6783
D:DiseaseID:3363,G:HGNC:7225
D:DiseaseID:614,G:HGNC:7225
D:DiseaseID:3406,G:HGNC:7225
D:DiseaseID:3369,G:HGNC:7225
D:DiseaseID:3368,G:HGNC:7225
D:DiseaseID:3411,G:HGNC:7225
D:DiseaseID:1464,G:HGNC:10947
D:DiseaseID:7055,G:HGNC:10031
D:DiseaseID:741,G:HGNC:10031
D:DiseaseID:1889,G:HGNC:7707
D:DiseaseID:8556,G:HGNC:7707
D:DiseaseID:6622,G:HGNC:7467
D:DiseaseID:2184,G:HGNC:6893
D:DiseaseID:5593,G:HGNC:6893
D:DiseaseID:12164,G:HGNC:6893
D:DiseaseID:10730,G:HGNC:6893
D:DiseaseID:3072,G:HGNC:7105
D:DiseaseID:4143,G:HGNC:7105
D:DiseaseID:3384,G:HGNC:6898
D:DiseaseID:3847,G:HGNC:6482
D:DiseaseID:11624,G:HGNC:319
D:DiseaseID:12587,G:HGNC:6932
D:DiseaseID:3591,G:HGNC:6816
D:DiseaseID:2974,G:HGNC:6971
D:DiseaseID:3462,G:HGNC:7103
D:DiseaseID:3474,G:HGNC:6610
D:DiseaseID:6517,G:HGNC:6665
D:DiseaseID:3161,G:HGNC:6584
D:DiseaseID:3142,G:HGNC:4419
D:DiseaseID:3853,G:HGNC:6251
D:DiseaseID:2402,G:HGNC:6621
D:DiseaseID:3084,G:HGNC:9666
D:DiseaseID:11736,G:HGNC:1014
D:DiseaseID:2081,G:HGNC:6637
D:DiseaseID:2398,G:HGNC:6636
D:DiseaseID:8737,G:HGNC:6636
D:DiseaseID:2443,G:HGNC:6636
D:DiseaseID:2058,G:HGNC:6636
D:DiseaseID:3367,G:HGNC:6636
D:DiseaseID:3851,G:HGNC:6636
D:DiseaseID:2444,G:HGNC:6636
D:DiseaseID:2146,G:HGNC:6487
D:DiseaseID:3265,G:HGNC:6490
D:DiseaseID:2033,G:HGNC:6490
D:DiseaseID:2034,G:HGNC:6493
D:DiseaseID:2033,G:HGNC:6493
D:DiseaseID:510,G:HGNC:6486
D:DiseaseID:1697,G:HGNC:6388
D:DiseaseID:9220,G:HGNC:6413
D:DiseaseID:2031,G:HGNC:6416
D:DiseaseID:3051,G:HGNC:6416
D:DiseaseID:3052,G:HGNC:6416
D:DiseaseID:9247,G:HGNC:6416
D:DiseaseID:500,G:HGNC:6415
D:DiseaseID:1802,G:HGNC:6440
D:DiseaseID:2031,G:HGNC:6442
D:DiseaseID:3051,G:HGNC:6442
D:DiseaseID:3052,G:HGNC:6442
D:DiseaseID:1520,G:HGNC:6442
D:DiseaseID:9510,G:HGNC:6192
D:DiseaseID:12006,G:HGNC:6192
D:DiseaseID:7537,G:HGNC:6192
D:DiseaseID:532,G:HGNC:6091
D:DiseaseID:2416,G:HGNC:6091
D:DiseaseID:3275,G:HGNC:6161
D:DiseaseID:2030,G:HGNC:6158
D:DiseaseID:2030,G:HGNC:6142
D:DiseaseID:2999,G:HGNC:6176
D:DiseaseID:1410,G:HGNC:11179
D:DiseaseID:1747,G:HGNC:5465
D:DiseaseID:1188,G:HGNC:6180
D:DiseaseID:1175,G:HGNC:6180
D:DiseaseID:7767,G:HGNC:1699
D:DiseaseID:1447,G:HGNC:5724
D:DiseaseID:7766,G:HGNC:5541
D:DiseaseID:4093,G:HGNC:5964
D:DiseaseID:727,G:HGNC:225
D:DiseaseID:12049,G:HGNC:3616
D:DiseaseID:7768,G:HGNC:5870
D:DiseaseID:5319,G:HGNC:6086
D:DiseaseID:3084,G:HGNC:6024
D:DiseaseID:2269,G:HGNC:4921
D:DiseaseID:1840,G:HGNC:5017
D:DiseaseID:1495,G:HGNC:5136
D:DiseaseID:5205,G:HGNC:5136
D:DiseaseID:10668,G:HGNC:7391
D:DiseaseID:2035,G:HGNC:5102
D:DiseaseID:4036,G:HGNC:4816
D:DiseaseID:3373,G:HGNC:4816
D:DiseaseID:3108,G:HGNC:5144
D:DiseaseID:3407,G:HGNC:4922
D:DiseaseID:3102,G:HGNC:5273
D:DiseaseID:3075,G:HGNC:5273
D:DiseaseID:3708,G:HGNC:4893
D:DiseaseID:5034,G:HGNC:4827
D:DiseaseID:6213,G:HGNC:4685
D:DiseaseID:2268,G:HGNC:4396
D:DiseaseID:9220,G:HGNC:6412
D:DiseaseID:2765,G:HGNC:6412
D:DiseaseID:479,G:HGNC:6412
D:DiseaseID:3909,G:HGNC:4393
D:DiseaseID:3908,G:HGNC:4393
D:DiseaseID:10446,G:HGNC:4392
D:DiseaseID:2583,G:HGNC:4392
D:DiseaseID:7297,G:HGNC:4392
D:DiseaseID:2764,G:HGNC:4392
D:DiseaseID:8922,G:HGNC:4392
D:DiseaseID:8921,G:HGNC:4392
D:DiseaseID:3173,G:HGNC:4379
D:DiseaseID:3125,G:HGNC:4388
D:DiseaseID:2991,G:HGNC:4389
D:DiseaseID:4060,G:HGNC:4400
D:DiseaseID:5709,G:HGNC:2436
D:DiseaseID:3185,G:HGNC:2439
D:DiseaseID:1979,G:HGNC:4601
D:DiseaseID:3926,G:HGNC:4601
D:DiseaseID:3148,G:HGNC:4421
D:DiseaseID:7528,G:HGNC:4440
D:DiseaseID:2003,G:HGNC:4329
D:DiseaseID:2002,G:HGNC:4326
D:DiseaseID:3868,G:HGNC:4241
D:DiseaseID:7733,G:HGNC:4585
D:DiseaseID:2232,G:HGNC:4586
D:DiseaseID:2985,G:HGNC:4586
D:DiseaseID:2328,G:HGNC:9722
D:DiseaseID:4018,G:HGNC:9722
D:DiseaseID:4019,G:HGNC:9722
D:DiseaseID:2327,G:HGNC:9722
D:DiseaseID:2234,G:HGNC:4584
D:DiseaseID:1626,G:HGNC:4580
D:DiseaseID:3114,G:HGNC:11005
D:DiseaseID:3115,G:HGNC:11005
D:DiseaseID:2413,G:HGNC:4335
D:DiseaseID:3206,G:HGNC:4795
D:DiseaseID:2412,G:HGNC:4195
D:DiseaseID:1957,G:HGNC:4195
D:DiseaseID:8970,G:HGNC:4235
D:DiseaseID:1800,G:HGNC:11530
D:DiseaseID:2988,G:HGNC:4083
D:DiseaseID:2969,G:HGNC:4081
D:DiseaseID:2963,G:HGNC:4087
D:DiseaseID:2972,G:HGNC:4075
D:DiseaseID:1391,G:HGNC:23
D:DiseaseID:9528,G:HGNC:4010
D:DiseaseID:2452,G:HGNC:924
D:DiseaseID:2050,G:HGNC:4114
D:DiseaseID:4446,G:HGNC:3700
D:DiseaseID:3158,G:HGNC:3964
D:DiseaseID:2792,G:HGNC:4021
D:DiseaseID:9854,G:HGNC:3969
D:DiseaseID:861,G:HGNC:3791
D:DiseaseID:2406,G:HGNC:3767
D:DiseaseID:7021,G:HGNC:3688
D:DiseaseID:3153,G:HGNC:3688
D:DiseaseID:2902,G:HGNC:3771
D:DiseaseID:1496,G:HGNC:3600
D:DiseaseID:9144,G:HGNC:3690
D:DiseaseID:2569,G:HGNC:3690
D:DiseaseID:383,G:HGNC:3690
D:DiseaseID:4355,G:HGNC:3690
D:DiseaseID:6432,G:HGNC:3690
D:DiseaseID:6433,G:HGNC:3690
D:DiseaseID:9964,G:HGNC:3690
D:DiseaseID:2009,G:HGNC:3690
D:DiseaseID:4353,G:HGNC:3690
D:DiseaseID:4354,G:HGNC:3690
D:DiseaseID:4351,G:HGNC:3690
D:DiseaseID:4427,G:HGNC:3603
D:DiseaseID:4343,G:HGNC:3603
D:DiseaseID:6862,G:HGNC:3603
D:DiseaseID:540,G:HGNC:3603
D:DiseaseID:4441,G:HGNC:3999
D:DiseaseID:3931,G:HGNC:3999
D:DiseaseID:4224,G:HGNC:3976
D:DiseaseID:12049,G:HGNC:11936
D:DiseaseID:10676,G:HGNC:11936
D:DiseaseID:10676,G:HGNC:11920
D:DiseaseID:7522,G:HGNC:3534
D:DiseaseID:7521,G:HGNC:3531
D:DiseaseID:4043,G:HGNC:3437
D:DiseaseID:4042,G:HGNC:3436
D:DiseaseID:4286,G:HGNC:3436
D:DiseaseID:4044,G:HGNC:3435
D:DiseaseID:1970,G:HGNC:3416
D:DiseaseID:2832,G:HGNC:3415
D:DiseaseID:1183,G:HGNC:8820
D:DiseaseID:2170,G:HGNC:4172
D:DiseaseID:4146,G:HGNC:3180
D:DiseaseID:1713,G:HGNC:3179
D:DiseaseID:2028,G:HGNC:3178
D:DiseaseID:4147,G:HGNC:3178
D:DiseaseID:2660,G:HGNC:3148
D:DiseaseID:6020,G:HGNC:3349
D:DiseaseID:3086,G:HGNC:10387
D:DiseaseID:1185,G:HGNC:3214
D:DiseaseID:7630,G:HGNC:3377
D:DiseaseID:2326,G:HGNC:3327
D:DiseaseID:614,G:HGNC:3239
D:DiseaseID:3406,G:HGNC:3239
D:DiseaseID:3361,G:HGNC:3239
D:DiseaseID:3504,G:HGNC:2666
D:DiseaseID:4416,G:HGNC:2666
D:DiseaseID:1606,G:HGNC:3018
D:DiseaseID:9850,G:HGNC:3024
D:DiseaseID:9525,G:HGNC:3024
D:DiseaseID:1178,G:HGNC:2976
D:DiseaseID:2354,G:HGNC:2976
D:DiseaseID:4039,G:HGNC:3434
D:DiseaseID:8037,G:HGNC:3434
D:DiseaseID:4444,G:HGNC:2867
D:DiseaseID:6374,G:HGNC:2861
D:DiseaseID:3292,G:HGNC:3049
D:DiseaseID:2628,G:HGNC:2770
D:DiseaseID:3193,G:HGNC:3052
D:DiseaseID:3287,G:HGNC:3052
D:DiseaseID:3293,G:HGNC:3036
D:DiseaseID:10875,G:HGNC:3054
D:DiseaseID:8903,G:HGNC:3054
D:DiseaseID:8904,G:HGNC:3054
D:DiseaseID:8171,G:HGNC:395
D:DiseaseID:1796,G:HGNC:2705
D:DiseaseID:4852,G:HGNC:2665
D:DiseaseID:8642,G:HGNC:2280
D:DiseaseID:6738,G:HGNC:2592
D:DiseaseID:523,G:HGNC:9208
D:DiseaseID:2656,G:HGNC:2579
D:DiseaseID:7143,G:HGNC:19986
D:DiseaseID:4103,G:HGNC:5965
D:DiseaseID:8642,G:HGNC:2294
D:DiseaseID:3560,G:HGNC:9255
D:DiseaseID:4431,G:HGNC:8778
D:DiseaseID:3777,G:HGNC:2418
D:DiseaseID:3445,G:HGNC:2411
D:DiseaseID:3446,G:HGNC:2410
D:DiseaseID:3447,G:HGNC:2409
D:DiseaseID:3479,G:HGNC:2400
D:DiseaseID:3480,G:HGNC:2398
D:DiseaseID:2629,G:HGNC:2389
D:DiseaseID:3461,G:HGNC:2389
D:DiseaseID:2851,G:HGNC:2389
D:DiseaseID:3661,G:HGNC:2389
D:DiseaseID:3477,G:HGNC:2388
D:DiseaseID:1564,G:HGNC:7392
D:DiseaseID:7605,G:HGNC:7392
D:DiseaseID:3100,G:HGNC:1540
D:DiseaseID:1751,G:HGNC:1539
D:DiseaseID:3464,G:HGNC:4277
D:DiseaseID:4428,G:HGNC:4274
D:DiseaseID:1598,G:HGNC:4274
D:DiseaseID:2560,G:HGNC:4274
D:DiseaseID:1599,G:HGNC:4274
D:DiseaseID:2791,G:HGNC:4274
D:DiseaseID:777,G:HGNC:4279
D:DiseaseID:2164,G:HGNC:4284
D:DiseaseID:3686,G:HGNC:4284
D:DiseaseID:3775,G:HGNC:4284
D:DiseaseID:1612,G:HGNC:1353
D:DiseaseID:1611,G:HGNC:1352
D:DiseaseID:1607,G:HGNC:1323
D:DiseaseID:11604,G:HGNC:1318
D:DiseaseID:5756,G:HGNC:2336
D:DiseaseID:3371,G:HGNC:7154
D:DiseaseID:527,G:HGNC:7127
D:DiseaseID:3881,G:HGNC:2190
D:DiseaseID:2575,G:HGNC:2187
D:DiseaseID:2551,G:HGNC:2187
D:DiseaseID:3756,G:HGNC:2187
D:DiseaseID:3720,G:HGNC:2187
D:DiseaseID:1819,G:HGNC:2187
D:DiseaseID:1818,G:HGNC:2186
D:DiseaseID:2576,G:HGNC:2186
D:DiseaseID:2500,G:HGNC:2219
